HPO,t_start,t_end
HP:0012085,8.5,8.58333
HP:0002076,6,6.08333
HP:0001548,9.33333,9.41666
HP:0031273,2.5,2.58333
HP:0008207,9.5,9.58333
HP:0001025,7.33333,7.41666
HP:0012759,3,3.08333
HP:0200136,5.83333,5.91666
HP:0020172,5.91667,6
HP:0001347,7,7.08333
HP:0002169,7.16667,7.25
HP:0000551,5.41667,5.5
HP:0007641,5.33333,5.41666
HP:0000642,5.33333,5.41666
HP:0011519,5.41667,5.5
HP:0002019,0.91667,1
HP:0025033,6.83333,6.91666
HP:0012718,6.91667,7
HP:0002577,6.75,6.83333
HP:0004295,6.91667,7
HP:0005263,6.91667,7
HP:0001507,1.91667,2
HP:0004323,1.75,1.83333
HP:0004325,1.75,1.83333
HP:0032263,8.16667,8.25
HP:0004325,5.5,5.58333
HP:0001824,5.5,5.58333
HP:0030956,1.83333,1.91666
HP:0011675,1.83333,1.91666
HP:0001649,1.75,1.83333
HP:0011844,9.08333,9.16666
HP:0002813,9.16667,9.25
HP:0040069,9,9.08333
HP:0002823,9,9.08333
HP:0003366,9.08333,9.16666
HP:0003367,9.16667,9.25
HP:0002673,9.16667,9.25
HP:0010665,9,9.08333
HP:0012085,5.58333,5.66666
HP:0100750,7.16667,7.25
HP:0020221,4.58333,4.66666
HP:0004360,1.83333,1.91666
HP:0001941,1.83333,1.91666
HP:0000419,10.58333,10.66666
HP:0004411,10.58333,10.66666
HP:0002017,5.58333,5.66666
HP:0005346,2.08333,2.16666
HP:0005324,2.16667,2.25
HP:0011468,2.16667,2.25
HP:0000925,7.25,7.33333
HP:0010674,7.33333,7.41666
HP:0003307,7.25,7.33333
HP:0032988,2.66667,2.75
HP:0011947,9.5,9.58333
HP:0002090,9.66667,9.75
HP:0002360,9.5,9.58333
HP:0003763,9.66667,9.75
HP:0030178,9,9.08333
HP:0002353,9,9.08333
HP:0025373,9.16667,9.25
HP:0011182,9.08333,9.16666
HP:0011198,9,9.08333
HP:0002521,9.08333,9.16666
HP:0012378,1.33333,1.41666
HP:0020219,2.5,2.58333
HP:0020221,2.58333,2.66666
HP:0000873,6.91667,7
HP:0000011,8.33333,8.41666
HP:0001877,9.41667,9.5
HP:0001903,9.41667,9.5
HP:0012531,0.66667,0.75
HP:0002027,8.58333,8.66666
HP:0025031,4.08333,4.16666
HP:0011024,4.16667,4.25
HP:0012719,4.08333,4.16666
HP:0025270,4.08333,4.16666
HP:0002015,4.16667,4.25
HP:0001337,5.16667,5.25
HP:0011276,8.58333,8.66666
HP:0001025,8.58333,8.66666
HP:0100851,5.33333,5.41666
HP:0000737,5.33333,5.41666
HP:0000539,4.66667,4.75
HP:0012372,4.66667,4.75
HP:0004328,4.58333,4.66666
HP:0000481,4.66667,4.75
HP:0100691,4.5,4.58333
HP:0000483,4.58333,4.66666
HP:0002098,9.83333,9.91666
HP:0000925,5.83333,5.91666
HP:0003307,5.75,5.83333
HP:0100547,8.41667,8.5
HP:0002060,8.33333,8.41666
HP:0010993,8.25,8.33333
HP:0002500,8.25,8.33333
HP:0001273,8.33333,8.41666
HP:0007370,8.33333,8.41666
HP:0001274,8.41667,8.5
HP:0001311,4.41667,4.5
HP:0030178,4.41667,4.5
HP:0002353,4.33333,4.41666
HP:0001347,6.75,6.83333
HP:0002169,6.83333,6.91666
HP:0032807,4.16667,4.25
HP:0001270,1.66667,1.75
HP:0032988,1.66667,1.75
HP:0040202,7,7.08333
HP:0030082,7.08333,7.16666
HP:0001959,7,7.08333
HP:0002133,5.83333,5.91666
HP:0001658,4.16667,4.25
HP:0002870,3.08333,3.16666
HP:0011014,8.75,8.83333
HP:0001952,8.91667,9
HP:0000819,8.83333,8.91666
HP:0001999,9.16667,9.25
HP:0000324,9,9.08333
HP:0011331,9,9.08333
HP:0002015,7.08333,7.16666
HP:0200136,7,7.08333
HP:0003270,6.66667,6.75
HP:0011016,3.66667,3.75
HP:0003076,3.58333,3.66666
HP:0000976,7.25,7.33333
HP:0031816,8.08333,8.16666
HP:0000163,8.16667,8.25
HP:0011830,8,8.08333
HP:0000168,8.16667,8.25
HP:0000212,8,8.08333
HP:0030829,3.66667,3.75
HP:0030828,3.58333,3.66666
HP:0001945,5.33333,5.41666
HP:0001311,0.66667,0.75
HP:0030178,0.58333,0.66666
HP:0002353,0.58333,0.66666
HP:0011821,3.83333,3.91666
HP:0000245,3.75,3.83333
HP:0000246,3.83333,3.91666
HP:0030831,5.75,5.83333
HP:0000539,4.91667,5
HP:0012372,4.75,4.83333
HP:0004328,4.83333,4.91666
HP:0000481,4.91667,5
HP:0100691,4.91667,5
HP:0000483,4.75,4.83333
HP:0003011,0.25,0.33333
HP:0002664,0.33333,0.41666
HP:0011793,0.25,0.33333
HP:0009728,0.33333,0.41666
HP:0011792,0.25,0.33333
HP:0100242,0.41667,0.5
HP:0030448,0.41667,0.5
HP:0002859,0.33333,0.41666
HP:0006779,0.33333,0.41666
HP:0002093,6.5,6.58333
HP:0002878,6.5,6.58333
HP:0003808,5.41667,5.5
HP:0011398,5.25,5.33333
HP:0011097,7.08333,7.16666
HP:0012469,7.08333,7.16666
HP:0000315,10.25,10.33333
HP:0032039,10.41667,10.5
HP:0030669,10.33333,10.41666
HP:0000492,10.33333,10.41666
HP:0011226,10.25,10.33333
HP:0011224,10.25,10.33333
HP:0025143,4.58333,4.66666
HP:0003270,7.41667,7.5
HP:0000820,6.16667,6.25
HP:0100543,7,7.08333
HP:0020221,9.16667,9.25
HP:0001681,5,5.08333
HP:0100543,3.25,3.33333
HP:0002835,2.83333,2.91666
HP:0200136,1.5,1.58333
HP:0000217,9.75,9.83333
HP:0001103,6.41667,6.5
HP:0030500,6.41667,6.5
HP:0007677,6.41667,6.5
HP:0010535,10.25,10.33333
HP:0000750,7.58333,7.66666
HP:0002167,7.66667,7.75
HP:0001344,7.58333,7.66666
HP:0100785,7,7.08333
HP:0005484,5.5,5.58333
HP:0100845,6.83333,6.91666
HP:0020219,0.58333,0.66666
HP:0000822,7.58333,7.66666
HP:0025502,1.16667,1.25
HP:0000549,6.33333,6.41666
HP:0025068,6.33333,6.41666
HP:0031622,6.25,6.33333
HP:0001197,7.16667,7.25
HP:0001622,7.16667,7.25
HP:0006528,9.16667,9.25
HP:0012447,0.66667,0.75
HP:0011400,0.66667,0.75
HP:0002415,0.5,0.58333
HP:0003269,0.5,0.58333
HP:0030680,8.25,8.33333
HP:0025015,8.41667,8.5
HP:0011004,8.25,8.33333
HP:0002634,8.25,8.33333
HP:0002621,8.41667,8.5
HP:0006704,8.25,8.33333
HP:0100545,8.41667,8.5
HP:0001677,8.25,8.33333
HP:0003119,8,8.08333
HP:0003107,8.08333,8.16666
HP:0003124,8.08333,8.16666
HP:0032807,4.25,4.33333
HP:0001508,2.5,2.58333
HP:0003470,9,9.08333
HP:0000752,10.25,10.33333
HP:0010307,1.33333,1.41666
HP:0002107,7.08333,7.16666
HP:0100022,10.08333,10.16666
HP:0002527,10,10.08333
HP:0000958,0.83333,0.91666
HP:0002098,8.25,8.33333
HP:0030864,8.41667,8.5
HP:0001324,4.66667,4.75
HP:0002421,4.5,4.58333
HP:0000969,2.75,2.83333
HP:0010546,1.66667,1.75
HP:0000517,2,2.08333
HP:0000518,2,2.08333
HP:0010696,2.16667,2.25
HP:0001134,2.08333,2.16666
HP:0003043,2.91667,3
HP:0200021,2.91667,3
HP:0032443,1,1.08333
HP:0020100,2.58333,2.66666
HP:0001732,9.33333,9.41666
HP:0012091,9.25,9.33333
HP:0012092,9.33333,9.41666
HP:0001738,9.41667,9.5
HP:0011968,2.16667,2.25
HP:0011951,5,5.08333
HP:0001249,6.58333,6.66666
HP:0010864,6.66667,6.75
HP:0031664,8.16667,8.25
HP:0000504,2.41667,2.5
HP:0000551,2.33333,2.41666
HP:0007641,2.41667,2.5
HP:0000642,2.25,2.33333
HP:0011519,2.41667,2.5
HP:0011520,2.41667,2.5
HP:0020221,1.75,1.83333
HP:0012393,8.16667,8.25
HP:0012395,8.16667,8.25
HP:0030972,6.33333,6.41666
HP:0032263,6.33333,6.41666
HP:0000822,6.41667,6.5
HP:0011968,9,9.08333
HP:0025280,2.66667,2.75
HP:0025281,2.5,2.58333
HP:0010938,2.66667,2.75
HP:0000429,2.66667,2.75
HP:0000454,2.66667,2.75
HP:0002027,4.5,4.58333
HP:0000988,8.25,8.33333
HP:0011821,4.58333,4.66666
HP:0000245,4.66667,4.75
HP:0000246,4.66667,4.75
HP:0002244,10.16667,10.25
HP:0002608,10.16667,10.25
HP:0100785,9.16667,9.25
HP:0002099,4.75,4.83333
HP:0011355,4,4.08333
HP:0012733,4,4.08333
HP:0000078,8.75,8.83333
HP:0000080,8.75,8.83333
HP:0030012,8.91667,9
HP:0012243,8.75,8.83333
HP:0000812,8.75,8.83333
HP:0010460,8.91667,9
HP:0000008,8.91667,9
HP:0000130,8.83333,8.91666
HP:0031105,8.83333,8.91666
HP:0030126,8.91667,9
HP:0030127,8.75,8.83333
HP:0004305,1.83333,1.91666
HP:0001337,1.75,1.83333
HP:0011355,1.25,1.33333
HP:0200042,1.33333,1.41666
HP:0012399,1.25,1.33333
HP:0001252,2.16667,2.25
HP:0008936,2.16667,2.25
HP:0010972,4.5,4.58333
HP:0001931,4.5,4.58333
HP:0001891,4.58333,4.66666
HP:0012415,7.25,7.33333
HP:0500165,7.25,7.33333
HP:0012418,7.41667,7.5
HP:0010993,4.25,4.33333
HP:0001273,4.41667,4.5
HP:0007370,4.33333,4.41666
HP:0001274,4.33333,4.41666
HP:0002791,2.75,2.83333
HP:0004329,9,9.08333
HP:0001098,9,9.08333
HP:0000479,9,9.08333
HP:0001103,9.16667,9.25
HP:0030506,9.16667,9.25
HP:0030500,9.16667,9.25
HP:0007677,9.08333,9.16666
HP:0030178,6.5,6.58333
HP:0020100,1.5,1.58333
HP:0032255,1.66667,1.75
HP:0001824,1.91667,2
HP:0003674,7.16667,7.25
HP:0003577,7,7.08333
HP:0002244,7.91667,8
HP:0033163,7.91667,8
HP:0006528,7.08333,7.16666
HP:0000737,1.91667,2
HP:0002719,4.16667,4.25
HP:0012252,4.08333,4.16666
HP:0011947,4.08333,4.16666
HP:0002205,4,4.08333
HP:0011948,4,4.08333
HP:0011950,4,4.08333
HP:0002329,1.58333,1.66666
HP:0003270,4.16667,4.25
HP:0012823,1.91667,2
HP:0012824,1.83333,1.91666
HP:0012828,1.75,1.83333
HP:0011362,7.83333,7.91666
HP:0100874,7.91667,8
HP:0000964,10.16667,10.25
HP:0000976,10.16667,10.25
HP:0002098,2.41667,2.5
HP:0020110,6,6.08333
HP:0002027,4.16667,4.25
HP:0002808,5.75,5.83333
HP:0100711,5.91667,6
HP:0002942,5.83333,5.91666
HP:0011951,6.25,6.33333
HP:0002100,6.25,6.33333
HP:0000737,4.83333,4.91666
HP:0011024,4.91667,5
HP:0025033,4.91667,5
HP:0012718,4.83333,4.91666
HP:0002242,4.83333,4.91666
HP:0002244,4.91667,5
HP:0002608,4.83333,4.91666
HP:0004328,3,3.08333
HP:0000481,3.16667,3.25
HP:0011495,3.08333,3.16666
HP:0100533,3.16667,3.25
HP:0000491,3.08333,3.16666
HP:0000315,3.08333,3.16666
HP:0032039,3.08333,3.16666
HP:0030669,3.16667,3.25
HP:0000502,3,3.08333
HP:0008047,3.16667,3.25
HP:0025337,3,3.08333
HP:0000509,3.08333,3.16666
HP:0001096,3,3.08333
HP:0001097,3.08333,3.16666
HP:0002031,7.08333,7.16666
HP:0004386,7.08333,7.16666
HP:0100633,7.16667,7.25
HP:0002919,3.5,3.58333
HP:0032180,9.08333,9.16666
HP:0003119,9.08333,9.16666
HP:0003107,9,9.08333
HP:0003124,9,9.08333
HP:0002015,9.33333,9.41666
HP:0200136,9.33333,9.41666
HP:0002027,8.41667,8.5
HP:0002090,8.66667,8.75
HP:0011951,8.66667,8.75
HP:0025143,10,10.08333
HP:0001252,4.16667,4.25
HP:0003394,1.83333,1.91666
HP:0100326,5.25,5.33333
HP:0011198,5.33333,5.41666
HP:0002521,5.25,5.33333
HP:0001197,2.16667,2.25
HP:0001787,2,2.08333
HP:0001788,2.08333,2.16666
HP:0000370,5.16667,5.25
HP:0000388,5.16667,5.25
HP:0100851,2.91667,3
HP:0000737,2.83333,2.91666
HP:0000964,6.25,6.33333
HP:0000976,6.41667,6.5
HP:0002205,1,1.08333
HP:0011948,1.08333,1.16666
HP:0011950,1,1.08333
HP:0012372,9.75,9.83333
HP:0000481,9.83333,9.91666
HP:0100691,9.83333,9.91666
HP:0000483,9.75,9.83333
HP:0000079,9.5,9.58333
HP:0011277,9.5,9.58333
HP:0003110,9.58333,9.66666
HP:0011016,9.66667,9.75
HP:0003076,9.58333,9.66666
HP:0012823,10.41667,10.5
HP:0000240,8.41667,8.5
HP:0000252,8.41667,8.5
HP:0001788,7.25,7.33333
HP:0100851,9.58333,9.66666
HP:0000737,9.5,9.58333
HP:0000234,7.41667,7.5
HP:0000240,7.33333,7.41666
HP:0001946,8.33333,8.41666
HP:0032251,8.33333,8.41666
HP:0032252,8.25,8.33333
HP:0001392,4.66667,4.75
HP:0410042,4.58333,4.66666
HP:0012115,4.58333,4.66666
HP:0011951,6.83333,6.91666
HP:0007359,1.66667,1.75
HP:0020219,1.66667,1.75
HP:0011153,1.58333,1.66666
HP:0000739,10,10.08333
HP:0012758,8.58333,8.66666
HP:0001263,8.5,8.58333
HP:0006530,5,5.08333
HP:0005942,5.16667,5.25
HP:0004329,4.25,4.33333
HP:0001103,4.41667,4.5
HP:0011122,6.75,6.83333
HP:0011123,6.91667,7
HP:0000964,6.83333,6.91666
HP:0025487,7.41667,7.5
HP:0002836,7.25,7.33333
HP:0011014,2.5,2.58333
HP:0011015,2.58333,2.66666
HP:0003074,2.58333,2.66666
HP:0012395,7.16667,7.25
HP:0000958,9.41667,9.5
HP:0032251,6.33333,6.41666
HP:0032252,6.25,6.33333
HP:0032012,7.08333,7.16666
HP:0100704,3.08333,3.16666
HP:0100852,2.33333,2.41666
HP:0000159,7.08333,7.16666
HP:0000178,7.16667,7.25
HP:0012472,7,7.08333
HP:0000232,7,7.08333
HP:0011843,6.16667,6.25
HP:0011729,6.08333,6.16666
HP:0100261,6,6.08333
HP:0001371,6.08333,6.16666
HP:0002099,9.16667,9.25
HP:0031273,2.75,2.83333
HP:0031668,7.08333,7.16666
HP:0001649,7.08333,7.16666
HP:0030828,1.16667,1.25
HP:0011355,9.83333,9.91666
HP:0200041,9.83333,9.91666
HP:0001872,2.66667,2.75
HP:0011873,2.5,2.58333
HP:0001894,2.5,2.58333
HP:0001732,7.58333,7.66666
HP:0002894,7.58333,7.66666
HP:0000481,2.91667,3
HP:0011495,2.75,2.83333
HP:0100533,2.83333,2.91666
HP:0000491,2.75,2.83333
HP:0000315,2.91667,3
HP:0000502,2.83333,2.91666
HP:0008047,2.91667,3
HP:0025337,2.91667,3
HP:0000509,2.91667,3
HP:0001096,2.91667,3
HP:0001097,2.91667,3
HP:0005368,5.91667,6
HP:0025354,5.91667,6
HP:0011017,5.83333,5.91666
HP:0031409,5.91667,6
HP:0005372,5.91667,6
HP:0010701,5.83333,5.91666
HP:0004313,5.91667,6
HP:0005432,5.91667,6
HP:0011772,4.08333,4.16666
HP:0100568,4.08333,4.16666
HP:0100031,4.16667,4.25
HP:0002890,4.16667,4.25
HP:0002895,4.08333,4.16666
HP:0002870,2.83333,2.91666
HP:0000551,5.5,5.58333
HP:0000642,5.66667,5.75
HP:0011519,5.66667,5.75
HP:0001197,1.08333,1.16666
HP:0012415,1.83333,1.91666
HP:0500164,1.75,1.83333
HP:0012416,1.75,1.83333
HP:0000002,10.5,10.58333
HP:0000098,10.58333,10.66666
HP:0001548,10.66667,10.75
HP:0011032,7.08333,7.16666
HP:0001944,7,7.08333
HP:0001197,10.16667,10.25
HP:0005268,10,10.08333
HP:0011146,1.5,1.58333
HP:0002384,1.5,1.58333
HP:0000964,7.66667,7.75
HP:0000976,7.5,7.58333
HP:0001288,8,8.08333
HP:0010783,9.58333,9.66666
HP:0002808,7.33333,7.41666
HP:0100711,7.41667,7.5
HP:0002942,7.25,7.33333
HP:0002020,9.83333,9.91666
HP:0001824,6.08333,6.16666
HP:0011016,6.75,6.83333
HP:0003076,6.91667,7
HP:0002835,7.58333,7.66666
HP:0000988,10.16667,10.25
HP:0030012,7.08333,7.16666
HP:0000130,7.16667,7.25
HP:0031105,7.08333,7.16666
HP:0030126,7.16667,7.25
HP:0030127,7,7.08333
HP:0100845,0.83333,0.91666
HP:0008069,5.66667,5.75
HP:0002133,10.58333,10.66666
HP:0003394,1.58333,1.66666
HP:0025270,8.83333,8.91666
HP:0002020,8.75,8.83333
HP:0002013,2.75,2.83333
HP:0032251,10,10.08333
HP:0032252,10.16667,10.25
HP:0010936,2.83333,2.91666
HP:0000014,2.75,2.83333
HP:0000009,2.75,2.83333
HP:0000016,2.91667,3
HP:0011097,1.5,1.58333
HP:0001025,2.66667,2.75
HP:0031284,3,3.08333
HP:0000598,4.08333,4.16666
HP:0000370,4.16667,4.25
HP:0000388,4.08333,4.16666
HP:0031664,5.25,5.33333
HP:0003110,1.91667,2
HP:0011016,1.83333,1.91666
HP:0003076,1.83333,1.91666
HP:0000009,6.5,6.58333
HP:0001311,3.33333,3.41666
HP:0025373,3.41667,3.5
HP:0002521,3.41667,3.5
HP:0000508,9.83333,9.91666
HP:0011968,7.5,7.58333
HP:0000163,9.75,9.83333
HP:0000194,9.75,9.83333
HP:0010549,7.25,7.33333
HP:0030182,7.25,7.33333
HP:0002445,7.33333,7.41666
HP:0030829,9.25,9.33333
HP:0030828,9.33333,9.41666
HP:0031657,0.75,0.83333
HP:0030148,0.91667,1
HP:0031670,0.83333,0.91666
HP:0002012,6.33333,6.41666
HP:0001732,6.25,6.33333
HP:0012091,6.25,6.33333
HP:0001733,6.41667,6.5
HP:0001000,5.5,5.58333
HP:0000953,5.5,5.58333
HP:0001946,1.25,1.33333
HP:0001538,4.16667,4.25
HP:0002093,2.5,2.58333
HP:0002878,2.5,2.58333
HP:0007359,6.5,6.58333
HP:0011146,6.66667,6.75
HP:0002384,6.66667,6.75
HP:0000271,7.25,7.33333
HP:0031816,7.33333,7.41666
HP:0000163,7.41667,7.5
HP:0000159,7.25,7.33333
HP:0000177,7.33333,7.41666
HP:0000288,7.41667,7.5
HP:0000322,7.41667,7.5
HP:0011024,3.25,3.33333
HP:0012719,3.33333,3.41666
HP:0004429,7.58333,7.66666
HP:0005396,7.66667,7.75
HP:0004396,3.91667,4
HP:0002197,4.91667,5
HP:0032677,4.83333,4.91666
HP:0011042,5.75,5.83333
HP:0002900,5.91667,6
HP:0010972,6.58333,6.66666
HP:0001931,6.5,6.58333
HP:0001891,6.58333,6.66666
HP:0006530,5.66667,5.75
HP:0006527,5.58333,5.66666
HP:0100777,10.08333,10.16666
HP:0002762,10.08333,10.16666
HP:0001760,10.16667,10.25
HP:0000964,1.66667,1.75
HP:0002069,6,6.08333
HP:0011443,1.5,1.58333
HP:0002311,1.5,1.58333
HP:0005484,5.33333,5.41666
HP:0011442,1.41667,1.5
HP:0002493,1.25,1.33333
HP:0001257,1.33333,1.41666
HP:0001298,6.33333,6.41666
HP:0011097,5.25,5.33333
HP:0002098,6.75,6.83333
HP:0002205,8.08333,8.16666
HP:0011948,8.16667,8.25
HP:0011950,8.08333,8.16666
HP:0100845,2.75,2.83333
HP:0001337,5.33333,5.41666
HP:0006536,0.5,0.58333
HP:0006510,0.58333,0.66666
HP:0025033,10.25,10.33333
HP:0012718,10.25,10.33333
HP:0002577,10.33333,10.41666
HP:0004295,10.25,10.33333
HP:0005263,10.25,10.33333
HP:0001877,9.58333,9.66666
HP:0001903,9.58333,9.66666
HP:0004395,5.91667,6
HP:0033072,10.25,10.33333
HP:0031967,10.25,10.33333
HP:0002926,9.83333,9.91666
HP:0000821,9.83333,9.91666
HP:0011787,9.83333,9.91666
HP:0200134,6.33333,6.41666
HP:0032316,10.5,10.58333
HP:0030680,7.16667,7.25
HP:0025015,7.16667,7.25
HP:0011004,7,7.08333
HP:0002634,7.08333,7.16666
HP:0002621,7.16667,7.25
HP:0006704,7,7.08333
HP:0100545,7.16667,7.25
HP:0001677,7.16667,7.25
HP:0004370,4.83333,4.91666
HP:0001945,4.91667,5
HP:0001276,7.16667,7.25
HP:0001257,7.16667,7.25
HP:0002510,7,7.08333
HP:0000002,9.75,9.83333
HP:0000098,9.91667,10
HP:0001548,9.75,9.83333
HP:0000119,2.33333,2.41666
HP:0000079,2.41667,2.5
HP:0011277,2.41667,2.5
HP:0003110,2.41667,2.5
HP:0002919,2.25,2.33333
HP:0012614,10.33333,10.41666
HP:0012085,10.33333,10.41666
HP:0001270,3.33333,3.41666
HP:0032988,3.33333,3.41666
HP:0012718,7.25,7.33333
HP:0002576,7.33333,7.41666
HP:0011355,6.33333,6.41666
HP:0008065,6.41667,6.5
HP:0001057,6.25,6.33333
HP:0004789,6.58333,6.66666
HP:0000551,6,6.08333
HP:0000642,6.08333,6.16666
HP:0011519,6,6.08333
HP:0011520,6.16667,6.25
HP:0011844,10.66667,10.75
HP:0040064,10.5,10.58333
HP:0040068,10.66667,10.75
HP:0002813,10.66667,10.75
HP:0040069,10.5,10.58333
HP:0002823,10.66667,10.75
HP:0031846,10.66667,10.75
HP:0006528,7.33333,7.41666
HP:0002098,10.33333,10.41666
HP:0005972,1.83333,1.91666
HP:0011036,6.16667,6.25
HP:0012590,6.16667,6.25
HP:0011037,6.08333,6.16666
HP:0001928,2.83333,2.91666
HP:0003256,2.75,2.83333
HP:0012200,2.83333,2.91666
HP:0032199,2.83333,2.91666
HP:0008151,2.83333,2.91666
HP:0011442,8.08333,8.16666
HP:0002493,8.16667,8.25
HP:0011804,8.08333,8.16666
HP:0001276,8,8.08333
HP:0001257,8.08333,8.16666
HP:0001264,8.08333,8.16666
HP:0000504,6.75,6.83333
HP:0002608,9.58333,9.66666
HP:0002793,6.41667,6.5
HP:0002104,6.33333,6.41666
HP:0010535,6.33333,6.41666
HP:0004429,7,7.08333
HP:0005396,7.08333,7.16666
HP:0002748,10.16667,10.25
HP:0031816,4.66667,4.75
HP:0000163,4.5,4.58333
HP:0000164,4.58333,4.66666
HP:0000692,4.5,4.58333
HP:0000678,4.5,4.58333
HP:0002099,3.41667,3.5
HP:0033072,5.66667,5.75
HP:0031967,5.5,5.58333
HP:0031815,6.41667,6.5
HP:0100755,6.41667,6.5
HP:0003781,6.33333,6.41666
HP:0003330,1.58333,1.66666
HP:0011849,1.5,1.58333
HP:0004348,1.58333,1.66666
HP:0004349,1.5,1.58333
HP:0000938,1.66667,1.75
HP:0000421,5.5,5.58333
HP:0031670,1.33333,1.41666
HP:0002014,4.25,4.33333
HP:0000818,8.25,8.33333
HP:0000873,8.33333,8.41666
HP:0000864,8.33333,8.41666
HP:0012503,8.41667,8.5
HP:0011751,8.25,8.33333
HP:0000863,8.41667,8.5
HP:0012461,7,7.08333
HP:0007359,2.75,2.83333
HP:0011014,2.83333,2.91666
HP:0011015,2.83333,2.91666
HP:0003074,2.91667,3
HP:0011331,1.08333,1.16666
HP:0031668,2.5,2.58333
HP:0004395,9.16667,9.25
HP:0100031,9.83333,9.91666
HP:0002890,9.91667,10
HP:0011779,9.91667,10
HP:0030829,8.58333,8.66666
HP:0030828,8.58333,8.66666
HP:0002015,3.33333,3.41666
HP:0200136,3.33333,3.41666
HP:0003394,0.91667,1
HP:0000713,4.41667,4.5
HP:0000989,6,6.08333
HP:0000750,5.08333,5.16666
HP:0001344,5.08333,5.16666
HP:0008373,9.66667,9.75
HP:0100000,9.5,9.58333
HP:0000826,9.5,9.58333
HP:0005396,5.33333,5.41666
HP:0010936,7.58333,7.66666
HP:0000009,7.5,7.58333
HP:0000011,7.58333,7.66666
HP:0006528,8.58333,8.66666
HP:0002493,10.66667,10.75
HP:0003808,10.58333,10.66666
HP:0001257,10.66667,10.75
HP:0001264,10.58333,10.66666
HP:0000750,8.08333,8.16666
HP:0002167,8.08333,8.16666
HP:0001344,8.08333,8.16666
HP:0030972,7.83333,7.91666
HP:0032263,7.91667,8
HP:0000822,7.75,7.83333
HP:0002814,7,7.08333
HP:0001760,7.16667,7.25
HP:0011793,10.25,10.33333
HP:0010622,10.33333,10.41666
HP:0100777,10.41667,10.5
HP:0002762,10.25,10.33333
HP:0001787,7.16667,7.25
HP:0001788,7.08333,7.16666
HP:0000750,10.33333,10.41666
HP:0002167,10.33333,10.41666
HP:0001344,10.25,10.33333
HP:0006536,5,5.08333
HP:0006510,5,5.08333
HP:0000011,8.08333,8.16666
HP:0032012,4.83333,4.91666
HP:0002540,1.83333,1.91666
HP:0005561,1.25,1.33333
HP:0012145,1.33333,1.41666
HP:0031284,10.08333,10.16666
HP:0200136,8,8.08333
HP:0005346,1.5,1.58333
HP:0005324,1.5,1.58333
HP:0011468,1.66667,1.75
HP:0000504,2.5,2.58333
HP:0030786,2.58333,2.66666
HP:0012735,5.25,5.33333
HP:0012823,2.33333,2.41666
HP:0003228,6.83333,6.91666
HP:0002244,8.66667,8.75
HP:0033163,8.5,8.58333
HP:0003549,9.08333,9.16666
HP:0011843,9.08333,9.16666
HP:0011729,9,9.08333
HP:0011805,9.08333,9.16666
HP:0100261,9,9.08333
HP:0001371,9.16667,9.25
HP:0020221,4.16667,4.25
HP:0011146,0.25,0.33333
HP:0002384,0.41667,0.5
HP:0032792,2.25,2.33333
HP:0011097,6.25,6.33333
HP:0002793,8.83333,8.91666
HP:0002104,8.75,8.83333
HP:0010535,8.83333,8.91666
HP:0002870,8.75,8.83333
HP:0000713,3.83333,3.91666
HP:0200134,1.41667,1.5
HP:0030972,1.91667,2
HP:0032263,1.75,1.83333
HP:0000822,1.75,1.83333
HP:0030142,2.66667,2.75
HP:0030144,2.66667,2.75
HP:0001507,4.91667,5
HP:0004323,4.83333,4.91666
HP:0025502,4.83333,4.91666
HP:0002360,1.66667,1.75
HP:0003763,1.5,1.58333
HP:0000988,6.08333,6.16666
HP:0003394,9.75,9.83333
HP:0001025,6.83333,6.91666
HP:0001999,2.91667,3
HP:0001155,9.75,9.83333
HP:0005922,9.91667,10
HP:0001188,9.75,9.83333
HP:0003111,9.16667,9.25
HP:0010929,9.16667,9.25
HP:0010930,9,9.08333
HP:0010931,9.08333,9.16666
HP:0002902,9.16667,9.25
HP:0002012,6.58333,6.66666
HP:0001732,6.66667,6.75
HP:0012091,6.58333,6.66666
HP:0012092,6.58333,6.66666
HP:0001738,6.58333,6.66666
HP:0000988,10.5,10.58333
HP:0100021,10.25,10.33333
HP:0001946,2,2.08333
HP:0100785,7.75,7.83333
HP:0006528,7.5,7.58333
HP:0031816,8.58333,8.66666
HP:0000163,8.66667,8.75
HP:0011338,8.5,8.58333
HP:0000194,8.66667,8.75
HP:0025487,8,8.08333
HP:0002836,8.08333,8.16666
HP:0003270,8.16667,8.25
HP:0011146,6.75,6.83333
HP:0002384,6.91667,7
HP:0000078,8.41667,8.5
HP:0012243,8.41667,8.5
HP:0000812,8.33333,8.41666
HP:0010460,8.25,8.33333
HP:0000008,8.41667,8.5
HP:0000137,8.33333,8.41666
HP:0007379,8.41667,8.5
HP:0010787,8.33333,8.41666
HP:0010785,8.25,8.33333
HP:0100615,8.25,8.33333
HP:0031657,4.83333,4.91666
HP:0030148,4.91667,5
HP:0031670,4.83333,4.91666
HP:0000989,9.41667,9.5
HP:0002493,6.16667,6.25
HP:0001276,6.08333,6.16666
HP:0025065,1.66667,1.75
HP:0025066,1.5,1.58333
HP:0000711,9.91667,10
HP:0000713,9.75,9.83333
HP:0005942,5.33333,5.41666
HP:0008373,6.75,6.83333
HP:0100000,6.91667,7
HP:0012412,6.75,6.83333
HP:0011821,5.25,5.33333
HP:0000245,5.25,5.33333
